timestamps population node_ids
1761.2518206855375 v1 150
1797.4965388436997 v1 150
1887.2511099737155 v1 157
1939.368995929624 v1 157
1980.3481571944192 v1 157
1993.3023806492808 v1 158
1540.6217377640442 v1 159
1677.3889447152785 v1 159
1883.3486952707783 v1 159
1597.0217841876597 v1 160
1877.6237595225205 v1 160
1933.3346236245695 v1 160
1954.973283283401 v1 160
1525.1431009032674 v1 161
1605.843107318634 v1 161
1686.186519354908 v1 161
1820.103487814113 v1 161
1922.289851561146 v1 161
1996.273542295954 v1 161
1865.865533580833 v1 157
1258.2389704941218 v1 151
1844.741612977943 v1 157
1784.5429394597309 v1 157
1822.0499195334585 v1 150
1882.0378540403085 v1 150
1975.6440102016643 v1 150
1585.849232026428 v1 151
1674.2634434685804 v1 151
1721.9378596758872 v1 151
1759.207489167827 v1 151
1786.5632178554122 v1 151
1837.5908775050257 v1 151
1899.1322714457017 v1 151
1918.5680156905296 v1 151
1968.2944289475736 v1 151
1979.606355471819 v1 151
1955.7750000050237 v1 153
1562.9446057423088 v1 157
1629.1336937328297 v1 157
1764.743196579194 v1 157
1807.604824694072 v1 157
1014.8007427458144 v1 151
1496.7316670173282 v1 150
1471.086124746116 v1 150
842.600000000974 v1 124
917.650000001247 v1 125
578.2250000000122 v1 127
743.0250000006117 v1 127
885.47500000113 v1 127
986.9500000014992 v1 127
722.6946234670766 v1 135
602.7750000001015 v1 124
918.559670534956 v1 135
781.1250000007503 v1 144
866.6250000010614 v1 144
947.8250000013568 v1 145
524.7049734871316 v1 149
580.9410933077997 v1 149
650.2365757029465 v1 149
898.1512018575554 v1 149
996.379873645512 v1 138
886.9843875532886 v1 117
912.95000000123 v1 109
802.200000000827 v1 109
633.6750000002139 v1 93
708.0750000004846 v1 93
734.0750000005792 v1 93
952.4000000013734 v1 93
695.541701603742 v1 94
723.2365757029464 v1 94
758.5634301485397 v1 98
910.0340825263502 v1 98
938.6250000013232 v1 103
580.1250000000191 v1 104
887.8750000011387 v1 104
929.0000000012884 v1 104
759.7000000006724 v1 108
537.5999999998644 v1 109
611.6000000001336 v1 109
668.5250000003407 v1 109
703.1750000004668 v1 109
929.325274025609 v1 149
724.5000000005443 v1 89
971.6604807392638 v1 149
650.4440469373251 v1 150
653.2309818507166 v1 157
705.2754184308094 v1 157
757.6762343572732 v1 157
793.0475006613184 v1 157
861.5663157279153 v1 157
924.8107163198664 v1 157
953.0772945538722 v1 157
521.7372557108754 v1 157
990.7449486552032 v1 157
954.8588333822122 v1 160
982.8396143241384 v1 160
633.6971851360702 v1 161
823.9759968321484 v1 161
920.234300421979 v1 161
964.9413558910862 v1 161
991.7593950590676 v1 161
898.1512018575554 v1 160
945.8500000013496 v1 152
924.3750000012716 v1 152
872.5250000010828 v1 152
677.2802654463646 v1 150
701.4106826489722 v1 150
727.1452491706069 v1 150
752.6545616595519 v1 150
770.7942742597874 v1 150
831.8298705399152 v1 150
877.7287606836958 v1 150
919.3517832334152 v1 150
946.7965313414556 v1 150
970.3236536375618 v1 150
651.4376982770955 v1 151
751.8989592730717 v1 151
789.5956482967852 v1 151
827.8461168868632 v1 151
851.2239463808558 v1 151
901.3960529042972 v1 151
938.730273067666 v1 151
550.8723634601946 v1 150
537.9499999998657 v1 89
557.7249999999376 v1 88
821.725000000898 v1 87
127.53715301834966 v1 150
223.94895423004135 v1 150
256.4839925303923 v1 150
308.8176222626198 v1 150
436.45774656645665 v1 150
71.77463146475854 v1 151
170.0377270231617 v1 151
38.093709634196905 v1 150
250.20237631006543 v1 151
382.62740766369336 v1 151
491.3615324325676 v1 151
232.24590135504155 v1 157
171.98124638906515 v1 160
144.34434164624204 v1 161
311.9208643916264 v1 166
70.2198218469489 v1 167
298.0322127374598 v1 151
16.49637003279885 v1 150
454.0697868364661 v1 149
368.2912351034367 v1 149
314.24758448469987 v1 83
