,time,gid,lid,kind,population,type
362,345.5,15,0,2,bkg,100
363,346.25,15,0,2,bkg,100
364,347.0,15,0,2,bkg,100
365,349.5,15,0,2,bkg,100
366,352.25,15,0,2,bkg,100
367,352.75,15,0,2,bkg,100
368,353.0,15,0,2,bkg,100
369,353.5,15,0,2,bkg,100
370,354.0,15,0,2,bkg,100
371,354.75,15,0,2,bkg,100
372,355.0,15,0,2,bkg,100
373,355.5,15,0,2,bkg,100
374,357.75,15,0,2,bkg,100
375,358.75,15,0,2,bkg,100
376,360.25,15,0,2,bkg,100
377,361.0,15,0,2,bkg,100
378,361.5,15,0,2,bkg,100
379,361.75,15,0,2,bkg,100
380,364.0,15,0,2,bkg,100
381,365.25,15,0,2,bkg,100
382,365.5,15,0,2,bkg,100
383,365.75,15,0,2,bkg,100
384,366.5,15,0,2,bkg,100
385,366.75,15,0,2,bkg,100
386,367.75,15,0,2,bkg,100
387,367.7659435751164,0,0,0,v1,478107198
388,368.75,15,0,2,bkg,100
389,369.5,15,0,2,bkg,100
390,370.0,15,0,2,bkg,100
391,370.75,15,0,2,bkg,100
392,372.75,15,0,2,bkg,100
393,373.0,15,0,2,bkg,100
394,374.0,15,0,2,bkg,100
395,375.75,15,0,2,bkg,100
396,378.0,15,0,2,bkg,100
397,380.0,15,0,2,bkg,100
398,381.5,15,0,2,bkg,100
399,382.0,15,0,2,bkg,100
400,383.5,15,0,2,bkg,100
401,384.0,15,0,2,bkg,100
402,384.25,15,0,2,bkg,100
403,384.5,15,0,2,bkg,100
404,384.75,15,0,2,bkg,100
405,385.0,15,0,2,bkg,100
406,387.75893200351544,1,0,0,v1,475622793
407,388.75,15,0,2,bkg,100
408,390.25,15,0,2,bkg,100
409,391.5,15,0,2,bkg,100
410,392.0,15,0,2,bkg,100
411,393.75,15,0,2,bkg,100
412,394.75,15,0,2,bkg,100
413,395.25,15,0,2,bkg,100
414,396.75,15,0,2,bkg,100
415,397.25,15,0,2,bkg,100
416,397.75,15,0,2,bkg,100
417,399.75,15,0,2,bkg,100
418,400.75,15,0,2,bkg,100
419,401.0,15,0,2,bkg,100
420,402.0,15,0,2,bkg,100
421,403.0,15,0,2,bkg,100
422,403.5,15,0,2,bkg,100
423,404.0,15,0,2,bkg,100
424,405.75,15,0,2,bkg,100
425,406.0,15,0,2,bkg,100
426,406.5,15,0,2,bkg,100
427,407.0,15,0,2,bkg,100
428,407.25,15,0,2,bkg,100
429,409.0,15,0,2,bkg,100
430,409.25,15,0,2,bkg,100
431,410.0,15,0,2,bkg,100
432,410.75,15,0,2,bkg,100
433,412.0642819056362,0,0,0,v1,478107198
434,412.25,15,0,2,bkg,100
435,412.75,15,0,2,bkg,100
436,413.5,15,0,2,bkg,100
437,414.5,15,0,2,bkg,100
438,415.5,15,0,2,bkg,100
439,415.75,15,0,2,bkg,100
440,417.5,15,0,2,bkg,100
441,420.0,15,0,2,bkg,100
442,421.5,15,0,2,bkg,100
443,422.25,15,0,2,bkg,100
444,424.0,15,0,2,bkg,100
445,424.25,15,0,2,bkg,100
446,424.5,15,0,2,bkg,100
