t/ms,(location 0 1),(location 1 0)
0.0,-80.0,-80.0
0.01,-80.00647026986587,-80.00647026986587
0.02,-80.01290967732609,-80.01290967732609
0.03,-80.01937667230561,-80.01937667230561
0.04,-80.02589374227627,-80.02589374227627
0.05,-80.03246503186027,-80.03246503186027
0.06,-80.03908527979263,-80.03908527979263
0.07,-80.04574481669417,-80.04574481669417
0.08,-80.05243241068914,-80.05243241068914
0.09,-80.05913685443687,-80.05913685443687
0.1,-80.06584779920914,-80.06584779920914
0.11,-80.07255613902521,-80.07255613902521
0.12,-80.07925413081362,-80.07925413081362
0.13,-80.0859353656628,-80.0859353656628
0.14,-80.09259466207682,-80.09259466207682
0.15,-80.09922792425436,-80.09922792425436
0.16,-80.10583199081006,-80.10583199081006
0.17,-80.11240448831435,-80.11240448831435
0.18,-80.11894369706361,-80.11894369706361
0.19,-80.12544843238788,-80.12544843238788
0.2,-80.13191794215929,-80.13191794215929
0.21,-80.13835181999643,-80.13835181999643
0.22,-80.14474993267808,-80.14474993267808
0.23,-80.15111236018537,-80.15111236018537
0.24,-80.15743934662649,-80.15743934662649
0.25,-80.16373126039174,-80.16373126039174
0.26,-80.16998856206177,-80.16998856206177
0.27,-80.1762117787242,-80.1762117787242
0.28,-80.18240148356833,-80.18240148356833
0.29,-80.1885582798276,-80.1885582798276
0.3,-80.19468278818798,-80.19468278818798
0.31,-80.20077563702455,-80.20077563702455
0.32,-80.20683745495255,-80.20683745495255
0.33,-80.21286886514774,-80.21286886514774
0.34,-80.21887048111715,-80.21887048111715
0.35000000000000003,-80.22484290365314,-80.22484290365314
0.36,-80.23078671863838,-80.23078671863838
0.37,-80.23670249559555,-80.23670249559555
0.38,-80.24259078674808,-80.24259078674808
0.39,-80.24845212653504,-80.24845212653504
0.4,-80.2542870314397,-80.2542870314397
0.41000000000000003,-80.26009600004735,-80.26009600004735
0.42,-80.26587951330288,-80.26587951330288
0.43,-80.27163803489414,-80.27163803489414
0.44,-80.27737201171806,-80.27737201171806
0.45,-80.28308187443601,-80.28308187443601
0.46,-80.28876803805467,-80.28876803805467
0.47000000000000003,-80.29443090250125,-80.29443090250125
0.48,-80.30007085326572,-80.30007085326572
0.49,-80.3056882619877,-80.3056882619877
0.5,-80.3112834870837,-80.3112834870837
0.51,-80.31685687431487,-80.31685687431487
0.52,-80.32240875736217,-80.32240875736217
0.53,-80.32793945837567,-80.32793945837567
0.54,-80.33344928850333,-80.33344928850333
0.55,-80.33893854838898,-80.33893854838898
0.56,-80.34440752866311,-80.34440752866311
0.5700000000000001,-80.34985651039757,-80.34985651039757
0.58,-80.35528576552589,-80.35528576552589
0.59,-80.36069555727342,-80.36069555727342
0.6,-80.36608614054968,-80.36608614054968
0.61,-80.37145776230417,-80.37145776230417
0.62,-80.37681066189714,-80.37681066189714
0.63,-80.3821450713994,-80.3821450713994
0.64,-80.38746121594747,-80.38746121594747
0.65,-80.39275931401035,-80.39275931401035
0.66,-80.39803957768602,-80.39803957768602
0.67,-80.40330221296863,-80.40330221296863
0.68,-80.40854742000015,-80.40854742000015
0.6900000000000001,-80.41377539330782,-80.41377539330782
0.7000000000000001,-80.4189863220326,-80.4189863220326
0.71,-80.4241803901474,-80.4241803901474
0.72,-80.42935777665384,-80.42935777665384
0.73,-80.43451865579449,-80.43451865579449
0.74,-80.43966319722409,-80.43966319722409
0.75,-80.44479156617678,-80.44479156617678
0.76,-80.44990392365914,-80.44990392365914
0.77,-80.45500042659187,-80.45500042659187
0.78,-80.46008122795453,-80.46008122795453
