t/ms,(location 0 1),(location 1 0)
0.0,-80.0,-80.0
0.01,-80.00719564757463,-80.00719564757463
0.02,-80.01313197472508,-80.01313197472508
0.03,-80.01815934663709,-80.01815934663709
0.04,-80.02257672876901,-80.02257672876901
0.05,-80.02657561188774,-80.02657561188774
0.06,-80.0302765153592,-80.0302765153592
0.07,-80.03375779540498,-80.03375779540498
0.08,-80.0370724280966,-80.0370724280966
0.09,-80.04025750696866,-80.04025750696866
0.1,-80.04333977899795,-80.04333977899795
0.11,-80.0463390079973,-80.0463390079973
0.12,-80.04927010104959,-80.04927010104959
0.13,-80.05214450026881,-80.05214450026881
0.14,-80.05497112169945,-80.05497112169945
0.15,-80.05775700512926,-80.05775700512926
0.16,-80.06050777418984,-80.06050777418984
0.17,-80.06322796864947,-80.06322796864947
0.18,-80.06592128846047,-80.06592128846047
0.19,-80.06859077579063,-80.06859077579063
0.2,-80.0712389528455,-80.0712389528455
0.21,-80.07386792701374,-80.07386792701374
0.22,-80.07647947242117,-80.07647947242117
0.23,-80.07907509325752,-80.07907509325752
0.24,-80.08165607390455,-80.08165607390455
0.25,-80.08422351837572,-80.08422351837572
0.26,-80.08677838192635,-80.08677838192635
0.27,-80.08932149637202,-80.08932149637202
0.28,-80.09185359056472,-80.09185359056472
0.29,-80.09437530690995,-80.09437530690995
0.3,-80.0968872148959,-80.0968872148959
0.31,-80.09938982220056,-80.09938982220056
0.32,-80.10188358372424,-80.10188358372424
0.33,-80.10436890925997,-80.10436890925997
0.34,-80.10684616956691,-80.10684616956691
0.35000000000000003,-80.10931570171041,-80.10931570171041
0.36,-80.11177781339057,-80.11177781339057
0.37,-80.11423278666743,-80.11423278666743
0.38,-80.11668088096337,-80.11668088096337
0.39,-80.11912233585326,-80.11912233585326
0.4,-80.12155737317369,-80.12155737317369
0.41000000000000003,-80.12398619900802,-80.12398619900802
0.42,-80.12640900538479,-80.12640900538479
0.43,-80.12882597166279,-80.12882597166279
0.44,-80.13123726578442,-80.13123726578442
0.45,-80.1336430453587,-80.1336430453587
0.46,-80.13604345869395,-80.13604345869395
0.47000000000000003,-80.13843864545498,-80.13843864545498
0.48,-80.14082873757341,-80.14082873757341
0.49,-80.14321385985022,-80.14321385985022
0.5,-80.14559413046464,-80.14559413046464
0.51,-80.14796966159808,-80.14796966159808
0.52,-80.15034055981795,-80.15034055981795
0.53,-80.15270692654744,-80.15270692654744
