,time,gid,lid,kind,population,type
202,3.2764515845880786,16575,0,2,lgn,112
203,3.315290384661201,14683,0,2,lgn,111
204,3.316603743401176,10376,0,2,lgn,107
205,3.316603743401176,16324,0,2,lgn,112
206,3.3209108349350642,2684,0,2,lgn,102
207,3.330323445380527,17114,0,2,lgn,113
208,3.411172126206039,8819,0,2,lgn,106
209,3.474156808314073,7544,0,2,lgn,106
210,3.474156808314073,9027,0,2,lgn,106
211,3.4868755246350998,7284,0,2,lgn,105
212,3.5,17415,0,2,bkg,100
213,3.5402139466661406,7312,0,2,lgn,105
214,3.5402139466661406,7897,0,2,lgn,106
215,3.55871446151766,10403,0,2,lgn,107
216,3.586052177124501,17121,0,2,lgn,113
217,3.613736650134596,1638,0,2,lgn,101
218,3.613736650134596,7172,0,2,lgn,105
219,3.613736650134596,11396,0,2,lgn,108
220,3.6159434025617263,16201,0,2,lgn,112
221,3.62041840563036,3614,0,2,lgn,103
222,3.62041840563036,5826,0,2,lgn,104
223,3.62041840563036,12987,0,2,lgn,109
224,3.659545292402227,309,0,2,lgn,100
225,3.659545292402227,14000,0,2,lgn,110
226,3.6987823793163264,10379,0,2,lgn,107
227,3.6987823793163264,10465,0,2,lgn,107
228,3.700687396486943,10137,0,2,lgn,107
229,3.7113689200814295,8318,0,2,lgn,106
230,3.7113689200814295,12364,0,2,lgn,109
231,3.7113689200814295,14937,0,2,lgn,111
232,3.7206536294374546,12960,0,2,lgn,109
233,3.751234194611704,4727,0,2,lgn,103
234,3.7657943872489392,10217,0,2,lgn,107
235,3.7657943872489392,15815,0,2,lgn,112
236,3.7735624849348386,5314,0,2,lgn,104
237,3.7735624849348386,12217,0,2,lgn,109
238,3.7835524418714757,12853,0,2,lgn,109
239,3.7979792252044935,13005,0,2,lgn,109
240,3.7979792252044935,13898,0,2,lgn,110
241,3.8143348288997894,3076,0,2,lgn,103
242,3.8143348288997894,4292,0,2,lgn,103
243,3.8143348288997894,16419,0,2,lgn,112
244,3.829094872272877,2257,0,2,lgn,102
245,3.829094872272877,11940,0,2,lgn,108
246,3.906545730960607,12361,0,2,lgn,109
247,4.001419000907464,14114,0,2,lgn,110
248,4.005967849774253,3293,0,2,lgn,103
249,4.0086159994275015,4678,0,2,lgn,103
250,4.0086159994275015,16511,0,2,lgn,112
251,4.062257320384782,14017,0,2,lgn,110
252,4.062257320384782,16023,0,2,lgn,112
253,4.062257320384782,17052,0,2,lgn,113
254,4.086341300341913,1744,0,2,lgn,101
255,4.086341300341913,8188,0,2,lgn,106
256,4.086341300341913,14335,0,2,lgn,111
257,4.086341300341913,16502,0,2,lgn,112
258,4.094057446749776,567,0,2,lgn,100
259,4.094057446749776,5802,0,2,lgn,104
260,4.106630483756146,2698,0,2,lgn,102
261,4.1583750431493245,4585,0,2,lgn,103
262,4.1583750431493245,4936,0,2,lgn,103
263,4.179006863224864,8355,0,2,lgn,106
264,4.186847804892811,3934,0,2,lgn,103
265,4.186847804892811,6563,0,2,lgn,105
266,4.198267271648119,863,0,2,lgn,100
267,4.209620111109642,15081,0,2,lgn,111
268,4.217311876077079,17061,0,2,lgn,113
269,4.217311876077079,17199,0,2,lgn,113
270,4.243511419709906,12104,0,2,lgn,109
271,4.243511419709906,16889,0,2,lgn,113
272,4.260863120839972,7979,0,2,lgn,106
273,4.260863120839972,8688,0,2,lgn,106
274,4.267445413868594,8719,0,2,lgn,106
275,4.267445413868594,13671,0,2,lgn,110
276,4.318502979911876,14686,0,2,lgn,111
277,4.323467742986188,9002,0,2,lgn,106
278,4.36954286736356,12822,0,2,lgn,109
279,4.4134985527982895,2411,0,2,lgn,102
280,4.418362757016049,16603,0,2,lgn,112
281,4.427842018215015,4941,0,2,lgn,103
282,4.478259949883453,8892,0,2,lgn,106
283,4.5,17415,0,2,bkg,100
284,4.562617043656055,422,0,2,lgn,100
285,4.562617043656055,3392,0,2,lgn,103
286,4.562617043656055,3444,0,2,lgn,103
287,4.613532808393953,10810,0,2,lgn,107
288,4.613532808393953,16215,0,2,lgn,112
289,4.617422852419295,6846,0,2,lgn,105
290,4.662818562883768,10943,0,2,lgn,107
291,4.683671794812009,7090,0,2,lgn,105
292,4.75,17415,0,2,bkg,100
293,4.795724246486933,7147,0,2,lgn,105
294,4.834624119001962,2476,0,2,lgn,102
295,4.834624119001962,12699,0,2,lgn,109
296,4.834624119001962,15249,0,2,lgn,111
297,4.834624119001962,15302,0,2,lgn,111
298,4.8508969879079356,9251,0,2,lgn,106
299,4.8522064932460705,12169,0,2,lgn,109
300,4.8522064932460705,16189,0,2,lgn,112
301,4.924276063268247,1346,0,2,lgn,101
302,4.925982664567738,13095,0,2,lgn,109
303,4.9453036623510656,2537,0,2,lgn,102
304,5.074579094933976,13241,0,2,lgn,109
305,5.074579094933976,13752,0,2,lgn,110
306,5.08110567436115,3241,0,2,lgn,103
307,5.08110567436115,4004,0,2,lgn,103
308,5.08110567436115,14050,0,2,lgn,110
309,5.108950652125493,10460,0,2,lgn,107
310,5.117534920431451,2385,0,2,lgn,102
311,5.123333594572563,16861,0,2,lgn,113
312,5.127013199992094,13753,0,2,lgn,110
313,5.19373029961879,11767,0,2,lgn,108
314,5.204745634303548,16692,0,2,lgn,113
315,5.209717071794072,7559,0,2,lgn,106
316,5.209717071794072,14501,0,2,lgn,111
317,5.209717071794072,15654,0,2,lgn,112
318,5.222441508623042,2565,0,2,lgn,102
319,5.222441508623042,11608,0,2,lgn,108
320,5.230406179582662,5486,0,2,lgn,104
321,5.230406179582662,9515,0,2,lgn,106
322,5.230406179582662,14464,0,2,lgn,111
323,5.243043376048927,5431,0,2,lgn,104
324,5.2689366389139645,16762,0,2,lgn,113
325,5.319308924161579,2641,0,2,lgn,102
326,5.319308924161579,3069,0,2,lgn,103
327,5.347358716867328,12515,0,2,lgn,109
328,5.347358716867328,15992,0,2,lgn,112
329,5.39118840542383,5854,0,2,lgn,104
330,5.39118840542383,8732,0,2,lgn,106
331,5.39118840542383,13127,0,2,lgn,109
332,5.5,17415,0,2,bkg,100
333,5.50130544625181,7487,0,2,lgn,105
334,5.50130544625181,9406,0,2,lgn,106
335,5.50130544625181,16005,0,2,lgn,112
336,5.514625165000655,2360,0,2,lgn,102
337,5.589070345682609,15934,0,2,lgn,112
338,5.591053212404921,806,0,2,lgn,100
339,5.643103850491982,2922,0,2,lgn,103
340,5.6558189806441375,4826,0,2,lgn,103
341,5.6558189806441375,8517,0,2,lgn,106
342,5.691174696878493,4761,0,2,lgn,103
343,5.691174696878493,15955,0,2,lgn,112
344,5.691174696878493,16842,0,2,lgn,113
345,5.694814087273022,13180,0,2,lgn,109
346,5.694814087273022,14029,0,2,lgn,110
347,5.716825489224953,6243,0,2,lgn,104
348,5.716825489224953,8610,0,2,lgn,106
349,5.717204608509334,7588,0,2,lgn,106
350,5.717204608509334,10775,0,2,lgn,107
351,5.717204608509334,17141,0,2,lgn,113
352,5.774044787889661,6624,0,2,lgn,105
353,5.790108508439164,6582,0,2,lgn,105
354,5.790108508439164,8878,0,2,lgn,106
355,5.790108508439164,16877,0,2,lgn,113
356,5.790108508439164,16927,0,2,lgn,113
357,5.792534508206645,9130,0,2,lgn,106
358,5.792534508206645,10193,0,2,lgn,107
359,5.834853714897445,14440,0,2,lgn,111
360,5.86285067768967,4287,0,2,lgn,103
361,5.885420187702782,13797,0,2,lgn,110
362,5.888031076040377,3258,0,2,lgn,103
363,5.888031076040377,8870,0,2,lgn,106
364,5.89050055128571,2339,0,2,lgn,102
365,5.89050055128571,16738,0,2,lgn,113
366,5.979780584518818,3636,0,2,lgn,103
367,5.979780584518818,15036,0,2,lgn,111
368,6.000645344800438,16599,0,2,lgn,112
369,6.00143531262187,5821,0,2,lgn,104
370,6.084465758399469,5240,0,2,lgn,104
371,6.133136551789491,6150,0,2,lgn,104
372,6.133136551789491,11232,0,2,lgn,108
373,6.136292825894586,3853,0,2,lgn,103
374,6.136292825894586,11518,0,2,lgn,108
375,6.136723977037193,2839,0,2,lgn,102
376,6.152072362089816,35,0,2,lgn,100
377,6.167451393451955,15884,0,2,lgn,112
378,6.220892968068603,17149,0,2,lgn,113
379,6.240504190531052,5720,0,2,lgn,104
380,6.240504190531052,12479,0,2,lgn,109
381,6.2437018419488375,3239,0,2,lgn,103
382,6.253843801645139,8415,0,2,lgn,106
383,6.2556415537922945,14847,0,2,lgn,111
384,6.2556415537922945,17251,0,2,lgn,113
385,6.259516492157034,14376,0,2,lgn,111
386,6.259516492157034,16340,0,2,lgn,112
387,6.29023924636373,6260,0,2,lgn,104
388,6.29023924636373,12403,0,2,lgn,109
389,6.302008260847609,11734,0,2,lgn,108
390,6.302008260847609,11912,0,2,lgn,108
391,6.303763016633553,3117,0,2,lgn,103
392,6.305351159873977,5864,0,2,lgn,104
393,6.305351159873977,8877,0,2,lgn,106
394,6.318377140963726,2561,0,2,lgn,102
395,6.330026811399746,15748,0,2,lgn,112
396,6.335830879901159,12976,0,2,lgn,109
397,6.353918156318034,5701,0,2,lgn,104
398,6.353918156318034,13385,0,2,lgn,109
399,6.353918156318034,15862,0,2,lgn,112
400,6.387106365224752,2504,0,2,lgn,102
401,6.387106365224752,10464,0,2,lgn,107
402,6.387106365224752,13433,0,2,lgn,109
403,6.406366382798758,3193,0,2,lgn,103
404,6.4451245896596285,2823,0,2,lgn,102
405,6.4451245896596285,10106,0,2,lgn,107
406,6.4451245896596285,10621,0,2,lgn,107
407,6.4451245896596285,10957,0,2,lgn,107
408,6.485861185403272,5583,0,2,lgn,104
409,6.488503819120675,13536,0,2,lgn,110
410,6.488503819120675,15869,0,2,lgn,112
411,6.4948148940676,10091,0,2,lgn,107
412,6.4948148940676,15531,0,2,lgn,112
413,6.597360877686756,3984,0,2,lgn,103
414,6.623370954394486,15351,0,2,lgn,111
415,6.623370954394486,15440,0,2,lgn,111
416,6.623370954394486,17277,0,2,lgn,113
417,6.626989053014334,8781,0,2,lgn,106
418,6.626989053014334,14543,0,2,lgn,111
419,6.6627726823178985,10946,0,2,lgn,107
420,6.6627726823178985,15843,0,2,lgn,112
421,6.7045306781928025,3871,0,2,lgn,103
422,6.7045306781928025,4297,0,2,lgn,103
423,6.7045306781928025,13656,0,2,lgn,110
424,6.748456033472077,14236,0,2,lgn,110
425,6.75,17415,0,2,bkg,100
426,6.750387772202161,5703,0,2,lgn,104
427,6.750387772202161,5951,0,2,lgn,104
428,6.750387772202161,15996,0,2,lgn,112
429,6.786365628531975,2359,0,2,lgn,102
430,6.786365628531975,13455,0,2,lgn,109
431,6.786365628531975,13523,0,2,lgn,110
432,6.8131753065763325,12333,0,2,lgn,109
433,6.817302484489164,2308,0,2,lgn,102
434,6.847609206735972,2576,0,2,lgn,102
435,6.847609206735972,13014,0,2,lgn,109
436,6.851978872553442,2919,0,2,lgn,103
437,6.851978872553442,9520,0,2,lgn,106
438,6.851978872553442,14234,0,2,lgn,110
439,6.918643202454095,14740,0,2,lgn,111
440,6.923492522131986,6328,0,2,lgn,105
441,6.937391460826058,9224,0,2,lgn,106
442,6.952698481904751,14866,0,2,lgn,111
443,6.952698481904751,14885,0,2,lgn,111
444,6.992589476675849,4133,0,2,lgn,103
445,7.017179042841812,5249,0,2,lgn,104
446,7.042316956802544,2525,0,2,lgn,102
447,7.085407475317858,13207,0,2,lgn,109
448,7.085407475317858,15903,0,2,lgn,112
449,7.106280857143608,9420,0,2,lgn,106
450,7.14456173006714,5481,0,2,lgn,104
451,7.14456173006714,11351,0,2,lgn,108
452,7.162622303681013,4149,0,2,lgn,103
453,7.169241171191699,12491,0,2,lgn,109
454,7.267221934974367,4723,0,2,lgn,103
455,7.267221934974367,8700,0,2,lgn,106
456,7.267221934974367,11987,0,2,lgn,108
457,7.267221934974367,14248,0,2,lgn,110
458,7.267221934974367,14391,0,2,lgn,111
459,7.279340845381805,5597,0,2,lgn,104
460,7.279340845381805,8727,0,2,lgn,106
461,7.279340845381805,9686,0,2,lgn,106
462,7.2932264613718445,9213,0,2,lgn,106
463,7.293911144203581,9448,0,2,lgn,106
464,7.293911144203581,13490,0,2,lgn,109
465,7.293911144203581,17401,0,2,lgn,113
466,7.303131364642687,6224,0,2,lgn,104
467,7.3277136249173465,4324,0,2,lgn,103
468,7.3277136249173465,12429,0,2,lgn,109
469,7.3277136249173465,15708,0,2,lgn,112
470,7.343694515345016,14257,0,2,lgn,110
471,7.343694515345016,15609,0,2,lgn,112
472,7.343694515345016,17092,0,2,lgn,113
473,7.374009994858202,8740,0,2,lgn,106
474,7.382286611191317,13322,0,2,lgn,109
475,7.416452937728161,2718,0,2,lgn,102
476,7.430405172602456,11926,0,2,lgn,108
477,7.470640951780042,15047,0,2,lgn,111
478,7.478081008996248,2501,0,2,lgn,102
479,7.499706237323024,1,0,0,v1,475622793
480,7.572094497348324,10608,0,2,lgn,107
481,7.581507338407317,49,0,2,lgn,100
482,7.581507338407317,1245,0,2,lgn,101
483,7.581507338407317,13044,0,2,lgn,109
484,7.582249609219986,1994,0,2,lgn,102
485,7.582249609219986,7675,0,2,lgn,106
486,7.582249609219986,13645,0,2,lgn,110
487,7.588749868437439,5413,0,2,lgn,104
488,7.6994910855241505,1498,0,2,lgn,101
489,7.6994910855241505,11344,0,2,lgn,108
490,7.6994910855241505,12122,0,2,lgn,109
491,7.708334045833164,2775,0,2,lgn,102
492,7.809656742573693,8486,0,2,lgn,106
493,7.810041995694761,2875,0,2,lgn,103
494,7.810041995694761,13463,0,2,lgn,109
495,7.856007619755027,3712,0,2,lgn,103
496,7.856007619755027,5570,0,2,lgn,104
497,7.856007619755027,8337,0,2,lgn,106
498,7.856007619755027,13130,0,2,lgn,109
499,7.881725629244642,2578,0,2,lgn,102
500,7.885851272045524,8334,0,2,lgn,106
501,7.885851272045524,8420,0,2,lgn,106
502,7.885851272045524,9750,0,2,lgn,106
503,7.885851272045524,9790,0,2,lgn,107
504,7.904987566622107,3102,0,2,lgn,103
505,7.932169880671792,12973,0,2,lgn,109
506,7.932304630913691,7748,0,2,lgn,106
507,7.932304630913691,8969,0,2,lgn,106
508,7.956694873795787,11017,0,2,lgn,108
509,7.959834217583715,1142,0,2,lgn,101
510,7.967465372409025,16800,0,2,lgn,113
511,8.0,17415,0,2,bkg,100
512,8.022819172451534,4629,0,2,lgn,103
513,8.022819172451534,5015,0,2,lgn,103
514,8.022819172451534,8268,0,2,lgn,106
515,8.022819172451534,10321,0,2,lgn,107
516,8.022819172451534,14317,0,2,lgn,111
517,8.048630642845504,673,0,2,lgn,100
518,8.048630642845504,2801,0,2,lgn,102
519,8.048630642845504,9988,0,2,lgn,107
520,8.071378785361757,9092,0,2,lgn,106
521,8.076297232801288,3036,0,2,lgn,103
522,8.076297232801288,7949,0,2,lgn,106
523,8.076297232801288,12648,0,2,lgn,109
524,8.076297232801288,14994,0,2,lgn,111
525,8.107152116494534,13307,0,2,lgn,109
526,8.107152116494534,13807,0,2,lgn,110
527,8.107152116494534,16641,0,2,lgn,112
528,8.131032261799891,3177,0,2,lgn,103
529,8.178115490202641,13193,0,2,lgn,109
530,8.178508379625955,3255,0,2,lgn,103
531,8.178508379625955,5546,0,2,lgn,104
532,8.2332413796998,9111,0,2,lgn,106
533,8.2332413796998,16897,0,2,lgn,113
534,8.2332413796998,17323,0,2,lgn,113
535,8.239108944722398,14274,0,2,lgn,111
536,8.25,17415,0,2,bkg,100
537,8.259556171457673,6092,0,2,lgn,104
538,8.259556171457673,14910,0,2,lgn,111
539,8.262886957857727,7650,0,2,lgn,106
540,8.262886957857727,15801,0,2,lgn,112
541,8.277410253665373,8386,0,2,lgn,106
542,8.308255454372405,13891,0,2,lgn,110
543,8.320041979369025,5395,0,2,lgn,104
544,8.320041979369025,14786,0,2,lgn,111
545,8.371199637886477,3175,0,2,lgn,103
546,8.371199637886477,9456,0,2,lgn,106
547,8.37476333876793,3923,0,2,lgn,103
548,8.37476333876793,10069,0,2,lgn,107
549,8.431741177948513,10854,0,2,lgn,107
550,8.434696806413662,16361,0,2,lgn,112
551,8.45315997139438,16509,0,2,lgn,112
552,8.485450354271588,12369,0,2,lgn,109
553,8.485450354271588,13263,0,2,lgn,109
554,8.490810550893185,10932,0,2,lgn,107
555,8.5,17415,0,2,bkg,100
556,8.549570536699372,2578,0,2,lgn,102
557,8.5580474560485,4197,0,2,lgn,103
558,8.560990447315545,3151,0,2,lgn,103
559,8.572810150691874,6213,0,2,lgn,104
560,8.572810150691874,6587,0,2,lgn,105
561,8.659595843318321,2365,0,2,lgn,102
562,8.668413154629238,3657,0,2,lgn,103
563,8.679749403830773,12737,0,2,lgn,109
564,8.679749403830773,16795,0,2,lgn,113
565,8.739330146668436,10513,0,2,lgn,107
566,8.754018300859707,3039,0,2,lgn,103
567,8.756947940079248,6237,0,2,lgn,104
568,8.756947940079248,14423,0,2,lgn,111
569,8.761002662889037,1739,0,2,lgn,101
570,8.761002662889037,7152,0,2,lgn,105
571,8.761002662889037,7510,0,2,lgn,105
572,8.761002662889037,10848,0,2,lgn,107
573,8.761002662889037,13704,0,2,lgn,110
574,8.781848815013737,3553,0,2,lgn,103
575,8.781848815013737,12922,0,2,lgn,109
576,8.781848815013737,14823,0,2,lgn,111
577,8.807977386163557,2938,0,2,lgn,103
578,8.807977386163557,9551,0,2,lgn,106
579,8.807977386163557,12870,0,2,lgn,109
580,8.808421823319954,13796,0,2,lgn,110
581,8.808421823319954,14466,0,2,lgn,111
582,8.818734669930361,4902,0,2,lgn,103
583,8.818734669930361,5333,0,2,lgn,104
584,8.84198780411212,3202,0,2,lgn,103
585,8.84198780411212,12029,0,2,lgn,109
586,8.877250910644037,8302,0,2,lgn,106
587,8.910652524297218,6559,0,2,lgn,105
588,8.910652524297218,12358,0,2,lgn,109
589,8.910652524297218,16486,0,2,lgn,112
590,8.941920349722329,3259,0,2,lgn,103
591,8.966379198863919,5715,0,2,lgn,104
592,8.966379198863919,10812,0,2,lgn,107
593,8.966379198863919,15475,0,2,lgn,112
594,8.996849166199171,11192,0,2,lgn,108
595,8.996849166199171,13431,0,2,lgn,109
596,9.0,17415,0,2,bkg,100
597,9.022642470079173,3117,0,2,lgn,103
598,9.041527467203977,5937,0,2,lgn,104
599,9.041527467203977,13773,0,2,lgn,110
600,9.054477766621694,2622,0,2,lgn,102
